195,False,False,False,False,False,True,False,True,False,False
196,False,False,False,True,False,False,True,False,True,False
197,False,False,True,True,False,True,True,False,True,True
198,False,False,False,False,False,False,True,False,True,False
199,True,False,False,False,True,True,False,False,False,True
200,False,False,False,True,True,True,False,True,False,True
201,False,False,False,True,True,True,True,False,False,False
202,True,False,True,False,False,False,False,True,True,True
203,False,False,False,False,False,True,True,True,True,False
204,True,True,False,True,True,False,True,False,False,False
205,False,False,True,False,True,False,True,False,True,False
206,False,False,False,False,False,False,True,False,True,True
207,True,False,False,False,True,False,False,True,False,True
208,False,True,True,False,True,False,True,True,True,False
209,True,False,True,True,True,False,False,False,True,False
210,False,False,False,True,True,False,True,False,True,True
211,False,False,False,False,True,True,True,True,True,False
212,False,True,False,True,False,False,False,True,True,False
213,False,False,False,False,True,False,True,True,True,True
214,False,False,False,True,True,True,False,False,True,True
215,False,True,False,True,True,False,False,False,True,False
216,False,False,False,True,True,False,True,False,False,True
217,False,False,True,True,True,True,False,True,False,True
218,False,False,False,True,True,True,False,True,True,True
219,False,False,True,False,True,True,False,True,True,True
220,False,True,False,True,False,True,True,False,False,True
221,False,False,False,False,False,False,True,False,False,True
222,False,False,True,False,False,True,False,True,True,False
223,False,False,True,False,False,True,True,True,False,False
224,False,False,True,False,False,True,False,True,True,False
225,False,False,True,True,True,True,False,True,True,False
226,False,True,False,False,False,True,True,True,False,False
227,True,True,True,True,False,True,False,True,True,False
228,False,True,True,True,False,True,True,False,True,True
229,False,True,False,False,False,False,True,False,False,True
230,False,False,False,True,False,False,False,True,True,True
231,False,False,True,False,True,False,True,True,True,True
232,False,False,False,True,True,True,False,True,True,False
233,False,False,True,False,True,True,False,False,False,False
234,False,False,True,True,True,False,True,False,True,False
235,False,False,False,True,False,False,True,True,False,False
236,False,True,True,True,True,False,False,True,True,True
237,False,False,False,False,True,False,True,False,True,False
238,True,True,True,False,False,False,True,False,False,False
239,False,True,True,False,True,False,True,False,False,True
240,False,False,True,True,False,True,False,True,False,False
241,True,False,False,True,False,True,True,True,True,True
242,False,False,False,True,True,False,True,False,False,False
243,False,True,False,True,True,True,False,False,False,True
244,False,False,True,False,False,True,True,True,False,True
245,False,False,True,False,False,True,False,True,True,False
246,False,False,True,True,True,True,True,False,False,True
247,False,False,True,True,False,True,True,True,True,False
248,False,False,False,False,True,False,False,False,True,True
249,True,False,False,True,False,True,False,True,True,True
250,True,False,True,False,True,False,False,False,False,False
251,False,True,False,False,False,True,False,True,True,False
252,False,True,True,False,True,True,False,False,True,False
253,False,True,False,False,False,True,True,True,False,False
254,True,True,False,False,False,True,False,False,False,False
255,False,False,True,False,True,False,True,False,False,False
256,False,False,True,True,False,True,False,True,True,False
257,True,False,False,True,True,True,False,True,True,False
258,False,False,True,False,True,True,True,True,True,True
259,False,False,False,False,False,True,True,False,True,False
260,False,False,True,True,False,True,False,True,False,False
261,False,True,False,False,True,False,True,False,False,False
262,False,False,True,False,True,True,False,True,True,True
263,False,False,False,True,True,False,False,True,True,True
264,True,False,True,False,True,True,False,False,True,True
265,False,False,False,False,False,False,False,False,True,True
266,False,False,False,False,False,True,False,False,True,True
267,False,False,False,False,False,False,False,False,True,False
268,False,False,True,False,True,False,True,False,True,True
269,False,False,False,False,True,False,False,False,False,False
270,False,False,False,False,False,False,True,True,False,True
271,False,False,True,False,True,True,True,True,True,False
272,False,False,False,False,True,False,True,True,False,False
273,False,False,True,False,True,False,False,False,True,False
274,False,False,False,True,True,True,False,True,False,True
275,False,False,False,False,True,True,False,False,True,False
276,False,False,True,False,True,False,False,False,True,True
277,False,False,False,False,False,False,False,True,True,True
278,True,True,False,False,True,False,False,True,True,True
279,True,False,True,False,False,False,True,False,True,True
280,True,True,True,True,True,False,True,True,False,False
281,False,False,True,False,True,True,False,False,False,True
282,False,False,False,False,True,True,False,True,False,True
283,False,True,False,True,True,True,True,False,False,False
284,False,True,False,True,True,False,False,True,True,True
285,False,False,True,True,False,False,False,False,False,False
286,False,False,False,True,True,True,False,False,True,False
287,True,True,False,True,True,True,False,False,True,True
288,False,False,False,False,True,False,True,True,False,False
289,False,False,True,True,False,True,False,True,False,False
290,False,False,True,False,False,True,True,False,False,False
291,False,False,False,True,True,True,False,False,True,True
292,False,False,False,True,True,False,False,True,False,False
293,True,False,True,True,False,True,True,True,False,False
294,False,False,True,False,False,False,False,False,False,False
295,False,False,True,False,True,True,False,False,False,False
296,False,True,True,False,True,True,True,True,False,True
297,False,False,True,False,False,True,True,True,False,True
298,False,False,True,False,True,False,False,False,True,True
299,False,False,False,True,True,True,True,False,True,False
300,True,False,True,True,False,False,False,True,False,True
301,False,False,True,True,True,False,False,False,False,True
302,True,False,False,True,False,True,False,False,False,False
303,True,False,False,True,False,True,True,True,False,True
304,True,True,False,True,False,False,True,False,False,True
305,False,False,True,True,True,True,True,False,True,False
306,True,True,True,False,True,False,False,False,True,False
307,True,False,True,True,True,True,True,False,False,False
308,True,False,True,True,True,True,True,True,True,True
309,False,False,False,True,True,False,True,False,True,True
310,False,False,False,False,False,False,True,False,True,False
311,False,False,True,False,True,True,True,True,True,False
312,False,False,False,True,False,True,False,False,False,False
313,False,True,True,False,False,False,True,False,False,True
314,False,True,True,True,False,True,True,False,True,True
315,False,False,False,True,True,False,False,True,True,False
316,False,True,True,True,True,True,True,True,False,False
317,False,False,False,True,True,True,True,False,False,True
318,False,False,True,False,False,False,False,False,False,False
319,False,False,False,False,False,True,True,True,True,True
320,False,False,False,True,False,False,False,True,True,False
321,False,True,False,False,False,False,False,False,False,True
322,True,False,False,True,False,False,True,True,False,True
323,False,False,False,True,False,True,False,False,True,False
324,False,True,False,True,True,False,False,False,True,False
325,False,False,False,False,False,False,True,False,True,True
326,False,False,True,False,False,True,True,True,True,False
327,True,True,False,False,False,False,True,True,True,False
328,False,True,True,False,False,True,True,False,True,True
329,False,False,False,True,False,True,True,False,False,False
330,False,False,False,True,True,True,True,False,True,True
331,True,True,True,True,True,False,False,True,True,True
332,True,True,True,True,True,False,False,True,False,True
333,False,False,True,False,True,False,True,False,False,True
334,False,True,True,False,False,False,True,True,True,False
335,True,False,False,False,True,True,True,False,True,True
336,False,False,True,True,False,False,False,True,False,True
337,False,False,False,True,True,False,False,True,True,True
338,True,False,True,True,False,True,True,True,True,False
339,False,True,True,False,False,False,True,True,False,False
340,False,True,False,True,True,True,True,True,True,True
341,False,False,True,False,False,True,True,False,False,False
342,True,False,True,False,True,True,False,False,True,False
343,False,False,True,False,True,False,True,False,True,False
344,False,False,True,True,False,True,False,False,True,False
345,False,False,True,False,False,True,False,False,True,True
346,False,False,True,True,False,False,True,True,False,False
347,True,False,False,False,True,False,True,True,True,False
348,False,False,False,False,True,False,True,True,False,True
349,False,False,False,False,False,True,False,True,True,False
350,False,False,True,False,False,True,False,False,True,True
351,True,False,False,False,False,True,True,False,False,True
352,False,False,False,False,True,True,True,False,False,True
353,False,True,True,True,False,True,False,True,False,False
354,True,False,True,True,True,True,False,False,False,True
355,False,False,False,True,False,False,True,True,False,False
356,False,False,False,False,True,False,False,True,False,False
357,False,False,True,False,False,True,True,False,False,True
358,False,False,True,False,False,False,False,True,True,False
359,False,False,True,False,True,False,False,True,False,True
360,False,False,False,False,False,False,True,False,False,False
361,False,False,True,True,False,True,True,True,True,True
362,True,False,False,False,True,False,False,True,False,True
363,False,True,True,False,False,False,True,False,True,True
364,True,True,True,False,False,True,False,False,False,True
365,False,True,True,False,True,False,False,False,False,False
366,False,False,True,False,True,False,True,True,True,True
367,True,False,False,False,False,True,False,True,True,False
368,False,False,True,True,False,False,False,True,True,False
369,True,False,False,True,False,True,True,False,True,True
370,False,False,False,True,True,False,False,True,False,False
371,False,False,False,True,False,False,False,False,False,False
372,False,True,True,True,True,False,False,True,True,True
373,False,False,False,False,True,True,False,True,True,True
374,False,False,True,True,False,False,True,True,False,False
375,False,False,True,True,False,False,False,True,False,True
376,False,False,True,False,False,False,True,False,True,True
377,True,False,True,True,False,True,False,False,False,True
378,True,False,True,False,False,False,True,True,False,False
379,False,False,True,True,True,False,False,False,False,False
380,False,False,True,True,True,True,False,True,False,True
381,False,True,False,False,True,False,True,False,False,True
382,True,True,True,True,False,False,True,True,True,True
383,False,True,False,False,False,True,True,False,True,False
384,False,False,False,False,False,False,True,False,False,True
385,False,True,False,True,True,True,False,True,False,True
386,False,False,True,True,False,True,False,False,False,False
387,False,False,False,True,False,True,True,True,True,True
388,False,False,False,False,False,True,False,False,True,True
389,False,False,False,True,True,True,True,False,True,True
390,True,False,False,False,False,False,True,False,True,True
391,True,False,False,True,True,False,False,False,True,True
392,True,False,False,False,True,False,True,True,False,False
393,False,False,False,False,True,True,False,False,True,True
394,False,False,False,True,True,False,False,True,True,False
395,False,False,True,False,True,False,False,True,True,True
396,False,False,True,True,False,True,False,True,True,False
397,False,True,True,False,False,True,False,False,False,True
398,False,False,False,False,False,True,True,True,False,True
399,False,False,False,False,False,True,True,False,True,False
400,False,False,False,False,False,True,True,True,True,True
401,False,False,True,False,False,False,True,False,False,True
402,False,False,False,False,False,False,True,False,False,False
403,False,True,True,False,True,False,False,False,True,False
404,False,False,True,False,True,False,False,True,True,False
405,True,False,False,False,True,True,True,False,True,True
406,False,False,False,False,False,True,True,False,False,False
407,True,True,True,True,True,True,False,True,False,False
408,True,False,True,False,False,False,False,True,True,True
409,False,False,False,False,True,True,False,True,False,True
410,False,True,False,True,True,True,True,False,False,False
411,False,False,False,False,True,True,True,True,False,False
412,True,False,False,True,True,True,True,True,False,True
413,False,True,True,False,True,True,True,False,False,True
414,False,False,True,False,True,True,True,True,False,True
415,False,True,False,False,True,True,False,False,True,False
416,False,False,False,False,True,True,True,True,True,False
417,False,True,True,True,True,False,True,False,True,True
418,False,False,True,True,True,False,True,True,False,False
419,False,True,False,False,False,False,True,False,True,True
420,False,False,False,True,True,False,True,False,True,True
421,False,False,False,False,True,True,True,True,True,True
422,False,False,False,True,True,True,False,False,True,False
423,True,False,False,True,True,True,False,True,False,True
424,False,False,True,False,False,True,False,True,False,False
425,False,False,True,True,True,True,True,False,True,True
426,False,False,True,True,True,False,False,False,True,True
427,False,False,True,True,False,True,True,True,False,True
428,False,False,True,True,False,True,True,False,False,False
429,False,False,False,False,False,True,True,False,True,False
430,False,True,True,True,False,True,True,True,True,False
431,False,False,False,True,False,True,True,True,True,True
432,True,False,True,False,True,True,False,True,False,False
433,True,False,False,True,True,True,True,False,False,True
434,False,True,False,False,False,False,False,True,False,True
435,False,False,False,True,True,False,False,False,True,False
436,False,False,True,True,False,True,True,True,True,True
437,False,True,True,True,False,False,False,True,True,True
438,False,False,True,True,True,False,False,True,False,True
439,True,True,True,True,False,False,True,False,False,False
440,True,True,True,False,False,True,False,False,False,True
441,False,False,False,True,False,True,True,False,False,True
442,False,True,False,False,True,False,False,True,True,False
443,False,False,False,False,False,True,True,True,False,False
444,False,False,True,False,False,False,True,True,False,False
445,True,False,False,False,True,False,False,True,False,True
446,False,False,False,False,True,False,True,False,False,False
447,True,True,False,False,False,False,True,True,False,True
448,False,True,True,False,True,True,True,False,True,False
449,False,True,False,False,True,True,False,True,True,True
450,True,False,False,True,True,False,True,False,False,True
451,False,False,False,True,False,True,True,True,False,False
452,False,False,False,False,True,False,False,False,True,True
453,False,False,True,True,False,False,True,True,True,True
454,True,False,False,True,False,True,False,True,True,True
455,False,True,False,False,False,False,True,False,False,True
456,False,True,True,True,True,False,False,True,False,True
457,False,False,False,False,True,True,False,True,False,True
458,False,False,True,False,True,True,False,True,True,False
459,False,False,True,False,True,True,False,True,True,True
460,False,False,True,True,True,False,True,True,False,False
461,True,False,False,True,False,False,False,True,True,True
462,False,False,True,False,False,True,True,False,True,True
463,False,False,True,False,True,True,True,True,True,False
464,False,False,True,True,True,True,False,True,True,True
465,False,False,True,False,True,True,False,True,False,False
466,False,True,True,False,False,True,True,True,False,True
467,False,True,False,True,False,True,True,True,True,True
468,False,True,False,False,False,True,True,False,False,True
469,False,False,False,True,False,False,True,False,True,True
470,False,False,False,True,False,False,True,True,False,False
471,False,False,True,False,True,True,False,False,False,False
472,False,False,True,False,True,True,False,False,False,False
473,False,False,True,True,False,False,True,False,False,True
474,False,False,True,False,False,True,False,True,True,False
475,False,False,True,True,False,True,True,False,True,False
476,False,False,True,False,False,True,True,True,False,True
477,False,False,True,False,True,False,False,False,False,True
478,False,False,False,False,False,False,True,True,True,True
479,False,False,True,False,True,False,True,True,False,False
480,True,False,True,True,False,True,False,False,False,False
481,False,True,False,True,True,True,False,True,True,True
482,True,True,False,False,True,True,True,True,False,False
483,False,False,False,True,True,False,True,True,True,True
484,False,False,False,True,False,True,False,True,True,True
485,False,False,False,False,False,True,True,False,True,True
486,False,True,True,True,False,True,True,False,False,True
487,False,False,True,True,True,True,False,False,True,False
488,False,False,True,True,False,False,False,True,True,True
489,True,False,True,True,True,False,True,True,False,False
490,False,True,True,True,False,False,False,False,False,False
491,False,True,False,True,True,True,False,True,True,True
492,False,True,True,True,False,False,False,False,False,True
493,True,False,True,False,True,True,True,False,True,True
494,False,False,True,True,True,True,False,False,True,True
495,True,False,False,True,True,True,False,False,True,False
496,False,True,True,False,True,True,False,True,False,True
497,True,True,False,False,True,True,False,False,True,False
498,False,False,False,True,True,False,True,False,True,False
499,False,False,False,False,True,True,False,False,True,True
500,False,True,True,True,False,False,True,False,True,False
501,False,False,True,True,True,False,False,False,True,False
502,False,False,True,False,True,True,True,False,False,True
503,False,False,False,True,False,True,False,True,True,True
504,False,False,False,False,True,True,True,False,False,True
505,False,False,True,True,True,True,True,True,True,False
506,True,True,True,False,True,False,True,False,False,True
507,False,False,True,True,True,True,True,True,False,False
508,False,True,False,True,True,False,True,False,False,False
509,True,False,True,True,True,True,False,False,True,False
510,False,False,True,False,False,False,True,True,False,False
511,True,True,False,True,False,True,True,False,True,False
512,False,False,False,True,False,False,False,True,False,False
513,False,False,False,False,True,True,True,True,True,False
514,False,False,False,False,False,True,False,True,True,False
515,True,True,False,True,False,False,True,False,False,False
516,True,True,False,False,False,True,True,True,False,False
517,True,False,True,True,True,False,False,False,True,True
518,False,False,True,True,True,True,True,False,False,False
519,True,False,False,False,True,False,True,True,False,False
520,False,True,False,False,True,True,False,True,True,True
521,False,False,True,False,True,False,True,True,True,True
522,False,True,False,False,False,False,True,False,False,False
523,False,False,True,False,True,False,False,True,False,False
524,False,False,True,False,True,True,False,True,False,True
525,True,True,False,False,True,True,True,True,True,False
526,False,False,False,False,True,True,False,False,False,True
527,True,True,False,False,False,True,True,True,True,False
528,True,False,True,True,False,False,True,False,True,True
529,False,False,False,False,False,False,True,True,True,True
530,False,True,False,False,True,False,True,True,True,False
531,False,False,False,False,True,True,True,False,True,False
532,False,True,False,False,False,True,True,False,False,False
533,False,True,True,False,False,False,True,True,False,False
534,False,False,False,True,False,False,False,True,True,False
535,True,False,False,False,False,True,False,True,True,True
536,False,True,True,False,False,True,False,False,True,True
537,False,False,True,True,True,False,True,False,False,False
538,False,False,False,True,True,False,True,True,False,True
539,False,False,False,True,False,True,True,False,True,True
540,False,False,False,False,False,False,False,True,False,True
541,False,False,True,False,False,True,True,False,True,True
542,False,True,True,False,False,False,False,False,False,True
543,False,False,True,False,False,False,False,False,True,True
544,False,False,False,True,True,False,False,False,False,False
545,False,False,False,True,True,False,False,True,False,True
546,False,False,False,True,True,False,True,False,True,False
547,True,False,True,False,True,True,True,True,True,False
548,True,False,True,True,False,True,True,False,True,False
549,False,False,True,True,True,True,True,False,False,True
550,False,True,False,True,False,True,False,True,False,False
551,False,False,True,False,True,False,False,False,False,True
552,True,False,True,False,False,True,True,True,False,True
553,True,False,True,False,True,True,False,False,True,True
554,False,False,False,False,True,False,True,False,True,False
555,False,True,False,False,True,False,False,False,False,True
556,True,True,True,True,True,True,True,True,False,True
557,True,False,True,True,True,True,False,True,False,False
558,False,False,False,False,False,True,True,False,False,False
559,False,False,False,False,False,True,False,False,False,False
560,False,False,True,True,True,False,False,False,True,False
561,False,True,False,False,True,True,False,True,True,False
562,True,False,True,False,False,False,False,True,True,True
563,False,False,True,True,False,True,False,True,True,True
564,True,False,True,False,True,True,False,True,True,True
565,False,True,False,True,True,True,False,False,False,True
566,False,False,False,False,True,True,False,True,False,False
567,False,False,True,False,True,True,True,True,True,True
568,False,False,False,False,True,False,True,False,False,False
569,False,True,True,True,True,True,True,True,False,True
570,False,False,False,True,True,True,False,True,True,True
571,False,False,False,False,True,False,True,False,True,True
572,False,False,False,False,True,False,False,True,True,False
573,False,False,True,True,True,False,False,True,False,True
574,False,True,False,False,False,False,True,False,False,False
575,True,False,False,True,False,False,True,True,True,True
576,False,False,False,False,True,True,False,False,False,False
577,False,False,True,True,True,False,True,True,True,False
578,False,True,True,True,True,True,False,True,False,True
579,False,True,False,True,False,False,False,False,True,True
580,False,False,True,False,True,True,False,False,False,True
581,False,False,True,True,True,False,False,True,True,True
582,False,False,False,True,True,False,False,False,False,False
583,False,True,False,False,True,False,True,False,True,True
584,False,False,True,False,True,True,False,True,False,True
585,False,True,False,True,False,False,True,True,True,True
586,True,False,True,False,False,True,False,False,True,True
587,False,False,False,False,True,True,False,True,False,True
588,False,True,False,False,True,False,True,True,False,False
589,False,False,True,False,True,False,True,True,False,True
590,False,False,False,False,True,True,False,True,True,False
591,True,False,True,False,False,False,False,False,False,True
592,True,True,True,True,False,True,True,False,True,True
593,False,False,True,True,False,True,False,False,False,False
594,True,False,True,True,False,True,False,True,False,True
595,False,False,False,False,True,True,False,False,False,True
596,True,False,False,False,False,True,False,True,True,False
597,False,False,False,True,False,True,True,True,False,True
598,True,True,False,True,False,True,False,True,False,True
599,False,False,True,True,True,True,False,False,True,True
600,False,False,False,True,False,False,True,True,True,True
601,True,False,False,True,True,False,False,True,True,True
602,False,False,True,False,True,False,False,True,True,False
603,False,False,False,True,True,True,False,True,False,True
604,False,True,True,False,True,True,True,True,True,True
605,False,False,True,True,True,False,False,False,True,False
606,True,True,False,False,False,True,False,True,True,True
607,False,False,False,False,False,True,True,False,True,True
608,False,False,False,False,False,True,True,False,True,True
609,True,False,False,False,True,False,False,False,True,True
610,False,False,False,True,False,False,False,True,True,False
611,False,True,True,True,False,False,False,True,False,False
612,False,True,False,True,False,False,False,True,True,True
613,False,False,False,False,False,False,False,False,False,False
614,False,False,True,False,False,True,True,False,True,False
615,False,True,True,True,False,False,True,True,True,False
616,False,True,False,True,True,False,False,True,True,True
617,True,False,True,False,True,False,True,True,True,False
618,True,False,True,False,False,True,True,True,True,True
619,False,False,True,True,True,False,False,True,False,False
620,False,False,False,False,False,True,True,False,False,False
621,False,False,False,True,False,True,True,False,True,False
622,False,False,False,True,False,False,True,False,False,True
623,False,False,False,False,True,True,False,True,True,True
624,True,False,True,False,False,False,False,True,False,True
625,True,False,False,True,True,True,True,False,False,True
626,True,False,False,False,True,True,True,False,False,False
627,False,False,True,False,True,True,False,True,True,False
628,False,False,True,False,False,True,False,True,True,True
629,False,False,False,True,False,True,False,False,True,True
630,False,True,False,True,True,False,True,False,False,False
631,False,False,True,True,True,False,False,False,True,True
632,False,True,False,False,False,True,False,False,True,False
633,True,False,True,True,False,False,False,False,True,False
634,False,False,False,False,True,False,True,True,False,False
635,False,False,False,False,False,True,True,True,False,True
636,True,False,True,False,False,True,False,True,False,False
